label,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,d4,d8,d12,d16,d20
paper,-0.4025060534477234,-0.365400105714798,-0.5798723101615906,-0.6979808807373047,-0.6455877423286438,-1.0150141716003418,-0.7072595357894897,-1.2994228601455688,-0.2976895868778229,-1.0295497179031372,-0.4413672685623169,-1.651308298110962,-0.4898405075073242,-2.0377094745635986,-0.48510462045669556,-2.3142852783203125,-5.8477578335214275e-08,-1.0,0.10885950922966003,-1.7242252826690674,0.19887952506542206,-2.1486804485321045,0.2655301094055176,-2.42138409614563,0.31492772698402405,-0.8952575922012329,0.4300888776779175,-1.5678731203079224,0.492656946182251,-1.934725284576416,0.5490861535072327,-2.1848199367523193,0.6146053671836853,-0.7360870838165283,0.7848313450813293,-1.2703540325164795,0.8722971677780151,-1.5412381887435913,0.9446046948432922,-1.7651324272155762,1.479430913925171,2.3645808696746826,2.4358997344970703,2.2527613639831543,2.0019915103912354
paper,-0.4782639741897583,-0.3699272572994232,-0.6512713432312012,-0.7599766254425049,-0.7790058851242065,-1.1030436754226685,-0.9366512894630432,-1.4002023935317993,-0.315498411655426,-1.0214202404022217,-0.2995356619358063,-1.6379958391189575,-0.28585559129714966,-2.0133228302001953,-0.24241942167282104,-2.3162741661071777,2.3767560364262863e-08,-1.0,0.08158179372549057,-1.6575416326522827,0.1378871351480484,-2.0849454402923584,0.17190632224082947,-2.3977835178375244,0.2674351632595062,-0.8983791470527649,0.364205926656723,-1.450282096862793,0.4055211544036865,-1.8351967334747314,0.4384298324584961,-2.1077404022216797,0.4759618639945984,-0.7791552543640137,0.617993175983429,-1.1778000593185425,0.6994037628173828,-1.4485890865325928,0.757483959197998,-1.6945278644561768,1.6846015453338623,2.328925371170044,2.403937816619873,2.1528563499450684,1.8561267852783203
paper,-0.4905615746974945,-0.4401407241821289,-0.6307700872421265,-0.9081503748893738,-0.6590589880943298,-1.3471232652664185,-0.7578253149986267,-1.766965627670288,-0.3102514147758484,-1.0643589496612549,-0.2368219792842865,-1.7762845754623413,-0.19799263775348663,-2.215208053588867,-0.1363820880651474,-2.568220376968384,5.544310610616776e-08,-1.0,0.1319390833377838,-1.7352708578109741,0.17830897867679596,-2.2624423503875732,0.2140875607728958,-2.6461246013641357,0.2695624828338623,-0.8771699070930481,0.4074685573577881,-1.5317440032958984,0.4304269254207611,-1.9962310791015625,0.4370594620704651,-2.336224317550659,0.501212477684021,-0.7393511533737183,0.6656171679496765,-1.2289389371871948,0.7407984733581543,-1.575485348701477,0.7622851133346558,-1.8841865062713623,1.9226198196411133,2.5718390941619873,2.654771089553833,2.3767552375793457,2.0325446128845215
paper,-0.39231279492378235,-0.43887317180633545,-0.6274552345275879,-0.7419207096099854,-0.8023152947425842,-1.0185365676879883,-0.937614917755127,-1.3070837259292603,-0.31947848200798035,-1.0241280794143677,-0.5036085844039917,-1.5914099216461182,-0.5715442895889282,-1.9766507148742676,-0.5812637209892273,-2.2694859504699707,-1.3206208349103576e-09,-1.0,0.10073372721672058,-1.6708441972732544,0.1753028780221939,-2.1147620677948,0.24086178839206696,-2.4173173904418945,0.2994219958782196,-0.8937822580337524,0.37930557131767273,-1.5222418308258057,0.4062323570251465,-1.9072943925857544,0.4350907802581787,-2.1728644371032715,0.5839771032333374,-0.7657365202903748,0.7507913708686829,-1.230087399482727,0.838314950466156,-1.4991501569747925,0.9003942012786865,-1.742592692375183,1.6085987091064453,2.342740774154663,2.4292874336242676,2.2159974575042725,1.961463451385498
paper,-0.3211141526699066,-0.3944251239299774,-0.4234319031238556,-0.7082112431526184,-0.4530491530895233,-0.9835531711578369,-0.49565207958221436,-1.2184926271438599,-0.29858431220054626,-1.0067998170852661,-0.24723511934280396,-1.388081431388855,-0.21959930658340454,-1.5962532758712769,-0.19037669897079468,-1.7237452268600464,5.0078772240169656e-09,-1.0,0.049754224717617035,-1.4712097644805908,0.07833777368068695,-1.7742539644241333,0.10188986361026764,-1.9750922918319702,0.28151410818099976,-0.9359027147293091,0.38489553332328796,-1.4146294593811035,0.4042310416698456,-1.7572872638702393,0.42173120379447937,-1.9927561283111572,0.5448830127716064,-0.8595359325408936,0.7007886171340942,-1.2338299751281738,0.7767370343208313,-1.5026482343673706,0.8261888027191162,-1.7119442224502563,1.315444827079773,1.7342263460159302,1.9777185916900635,2.036893367767334,1.90087890625
paper,-0.47166866064071655,-0.23054814338684082,-0.7485908269882202,-0.4745643436908722,-1.044337272644043,-0.6505491137504578,-1.2940266132354736,-0.7980890870094299,-0.3292452096939087,-1.0086982250213623,-0.33758842945098877,-1.6399873495101929,-0.3296441435813904,-2.0192763805389404,-0.30288591980934143,-2.3034191131591797,-2.2367670382550386e-08,-1.0,0.12624023854732513,-1.6421383619308472,0.19825170934200287,-2.0135374069213867,0.25025245547294617,-2.256319761276245,0.2969079613685608,-0.9005725979804993,0.4401114881038666,-1.4627050161361694,0.5148812532424927,-1.8163102865219116,0.5512965321540833,-2.0689589977264404,0.5215681195259094,-0.7575027942657471,0.6726703643798828,-1.1653494834899902,0.7484396696090698,-1.4247268438339233,0.7956013679504395,-1.6464606523513794,1.520345687866211,2.3232476711273193,2.270155429840088,2.1411490440368652,1.8286099433898926
paper,-0.4538412094116211,-0.24493198096752167,-0.6839615702629089,-0.516149640083313,-0.8838478326797485,-0.7433874607086182,-1.0632987022399902,-0.8963592648506165,-0.35688313841819763,-1.0295010805130005,-0.34126561880111694,-1.6980929374694824,-0.30785655975341797,-2.0972161293029785,-0.257252961397171,-2.3912205696105957,-4.5624922506704024e-08,-1.0,0.1758565753698349,-1.7239741086959839,0.28620100021362305,-2.1423301696777344,0.36278992891311646,-2.4251842498779297,0.32824599742889404,-0.8959042429924011,0.5500999689102173,-1.513869285583496,0.6551429033279419,-1.885037899017334,0.7272241711616516,-2.1445460319519043,0.5829862356185913,-0.7413178086280823,0.8299180865287781,-1.149054765701294,0.9612411260604858,-1.3996602296829224,1.0580379962921143,-1.6187293529510498,1.3907063007354736,2.4050185680389404,2.452169418334961,2.264493942260742,1.933837890625
paper,-0.33511650562286377,-0.42044195532798767,-0.4521290361881256,-0.751666784286499,-0.5245394706726074,-1.0136295557022095,-0.6038312315940857,-1.2167844772338867,-0.310642808675766,-1.0403087139129639,-0.2134457230567932,-1.4157999753952026,-0.14325936138629913,-1.5960254669189453,-0.09923718124628067,-1.7009621858596802,6.866253343673634e-09,-1.0,0.12997864186763763,-1.5153263807296753,0.20841163396835327,-1.81524658203125,0.25091931223869324,-2.0119011402130127,0.29752326011657715,-0.9110682010650635,0.42594510316848755,-1.4430633783340454,0.45404675602912903,-1.7627716064453125,0.4648769795894623,-2.0015907287597656,0.5660023093223572,-0.8193240761756897,0.7201904654502869,-1.2184544801712036,0.7934831976890564,-1.487899899482727,0.8515995144844055,-1.7015016078948975,1.3583728075027466,1.7038545608520508,2.0274877548217773,2.054866313934326,1.9027163982391357
paper,-0.46164923906326294,-0.4786849319934845,-0.5784803628921509,-0.8578618168830872,-0.6004543900489807,-1.1959571838378906,-0.6399250626564026,-1.5586587190628052,-0.33402135968208313,-1.0386109352111816,-0.31575894355773926,-1.561424970626831,-0.30359259247779846,-1.9871457815170288,-0.2685118615627289,-2.3005659580230713,3.496834821703487e-08,-1.0,0.015825998038053513,-1.588101863861084,0.024657873436808586,-2.048452854156494,0.020066067576408386,-2.4006950855255127,0.2963502109050751,-0.920138955116272,0.376024067401886,-1.4428744316101074,0.40460315346717834,-1.8509435653686523,0.4329873323440552,-2.1266226768493652,0.5369930863380432,-0.851346492767334,0.7188969850540161,-1.2010283470153809,0.7878912091255188,-1.4678369760513306,0.8435773253440857,-1.702022910118103,1.6849098205566406,2.316182851791382,2.4007790088653564,2.1702537536621094,1.899606466293335
paper,-0.43023911118507385,-0.46218588948249817,-0.5651865601539612,-0.8257129788398743,-0.5801737308502197,-1.1577539443969727,-0.6330177187919617,-1.500412940979004,-0.3239157497882843,-1.042988896369934,-0.3408963978290558,-1.5531152486801147,-0.371125191450119,-1.9679194688796997,-0.3664962649345398,-2.2819697856903076,5.7610115788975236e-08,-0.9999999403953552,0.01574091799557209,-1.5868041515350342,0.029008500277996063,-2.012296676635742,0.035979051142930984,-2.340384006500244,0.2993508577346802,-0.9196838140487671,0.40274378657341003,-1.4432649612426758,0.45158863067626953,-1.859777808189392,0.5058469772338867,-2.124418258666992,0.5465049743652344,-0.8368231058120728,0.7508128881454468,-1.198416829109192,0.8392087817192078,-1.4640865325927734,0.9189375042915344,-1.6847487688064575,1.6284810304641724,2.3112130165100098,2.340660333633423,2.183811664581299,1.919068694114685
paper,-0.3463195264339447,-0.40976089239120483,-0.48832303285598755,-0.6215946674346924,-0.5883950591087341,-0.7817689180374146,-0.6812905073165894,-0.9171667695045471,-0.32776540517807007,-1.0583206415176392,-0.4180864095687866,-1.566967487335205,-0.4326081871986389,-1.937477469444275,-0.409952312707901,-2.20147442817688,-5.489972565442258e-08,-1.0,0.20756246149539948,-1.6276346445083618,0.38615289330482483,-2.0046863555908203,0.5176291465759277,-2.2618143558502197,0.2999878227710724,-0.8769945502281189,0.5515508651733398,-1.4370856285095215,0.7327702641487122,-1.7809196710586548,0.8694683313369751,-2.0454039573669434,0.5653475522994995,-0.758216381072998,0.8597224950790405,-1.1451016664505005,1.0407296419143677,-1.3455449342727661,1.1662778854370117,-1.5455493927001953,1.1425198316574097,2.239319324493408,2.3202896118164062,2.2225327491760254,1.9362146854400635
paper,-0.36793452501296997,-0.4449578821659088,-0.4995756447315216,-0.7796351313591003,-0.5785250067710876,-1.0831881761550903,-0.728603720664978,-1.2793476581573486,-0.31958702206611633,-1.0171113014221191,-0.24290300905704498,-1.4301114082336426,-0.18965834379196167,-1.6607675552368164,-0.14654378592967987,-1.7804012298583984,-6.142126096619904e-08,-1.0,0.11939609795808792,-1.5420517921447754,0.1770113855600357,-1.8699389696121216,0.2204635888338089,-2.0569698810577393,0.30229949951171875,-0.9237372875213623,0.4159005284309387,-1.4805266857147217,0.43757712841033936,-1.8323814868927002,0.44416749477386475,-2.0714197158813477,0.5642488598823547,-0.8245358467102051,0.7126317024230957,-1.2580703496932983,0.7967472672462463,-1.5494273900985718,0.8604779243469238,-1.7795406579971313,1.4722750186920166,1.7864220142364502,2.0687506198883057,2.1185052394866943,1.9766606092453003
paper,-0.306397408246994,-0.41189664602279663,-0.41983896493911743,-0.7369152307510376,-0.43404293060302734,-1.0104856491088867,-0.47972723841667175,-1.236112356185913,-0.30728641152381897,-0.9866160154342651,-0.3183014988899231,-1.3874553442001343,-0.31396350264549255,-1.6372421979904175,-0.2884468138217926,-1.7990789413452148,4.939221298627672e-08,-0.9999999403953552,0.041610728949308395,-1.5105557441711426,0.07692797482013702,-1.8585255146026611,0.11527762562036514,-2.0882210731506348,0.28472504019737244,-0.9465531706809998,0.3587101995944977,-1.4480321407318115,0.36905595660209656,-1.8076082468032837,0.39075106382369995,-2.038748264312744,0.5642912983894348,-0.8575995564460754,0.714142382144928,-1.2429722547531128,0.7978628277778625,-1.525362491607666,0.8526272177696228,-1.7555261850357056,1.3259382247924805,1.822055697441101,2.091400384902954,2.0758566856384277,1.9516263008117676
paper,-0.41019490361213684,-0.3961764872074127,-0.6342288255691528,-0.6018462777137756,-0.8438146114349365,-0.7456830739974976,-1.0438542366027832,-0.9118530750274658,-0.3382151126861572,-1.050115942955017,-0.3996358811855316,-1.5648138523101807,-0.4117211401462555,-1.944599986076355,-0.38448020815849304,-2.2269885540008545,9.423010816078659e-09,-1.0,0.20142431557178497,-1.5968507528305054,0.35790368914604187,-1.9493528604507446,0.4701055884361267,-2.1929099559783936,0.3024132251739502,-0.8785318732261658,0.5343083739280701,-1.4234198331832886,0.6585180163383484,-1.754490852355957,0.7518203258514404,-1.984602451324463,0.5515115261077881,-0.7712642550468445,0.7969883680343628,-1.1512850522994995,0.9035232663154602,-1.3705570697784424,0.9853076934814453,-1.5969715118408203,1.386040210723877,2.259934425354004,2.2427334785461426,2.12223482131958,1.8764725923538208
paper,-0.3132132887840271,-0.4156271815299988,-0.4244634807109833,-0.7351486086845398,-0.4297764003276825,-1.00148606300354,-0.47195592522621155,-1.2247309684753418,-0.31344056129455566,-0.9892680644989014,-0.2984418272972107,-1.4001752138137817,-0.2781742811203003,-1.6440980434417725,-0.2433851957321167,-1.79600989818573,2.0906254505348443e-08,-1.0,0.06269954890012741,-1.509088158607483,0.10198938846588135,-1.8471471071243286,0.13864830136299133,-2.0725862979888916,0.28968456387519836,-0.94505774974823,0.3767316937446594,-1.443350911140442,0.3817668855190277,-1.7960597276687622,0.3884691298007965,-2.0217959880828857,0.5669485330581665,-0.8550758361816406,0.7134724855422974,-1.2393274307250977,0.796622633934021,-1.520980954170227,0.8444604277610779,-1.7505793571472168,1.3125197887420654,1.812425971031189,2.077218770980835,2.0587780475616455,1.9436155557632446
paper,-0.3961208164691925,-0.393675297498703,-0.6028101444244385,-0.6033840775489807,-0.7984907031059265,-0.7509814500808716,-0.9856969118118286,-0.9116862416267395,-0.3367529511451721,-1.0516221523284912,-0.4063534438610077,-1.568634033203125,-0.41854044795036316,-1.95650315284729,-0.3920958638191223,-2.234865665435791,-5.213066245346454e-08,-1.0,0.2075221687555313,-1.603895664215088,0.36565786600112915,-1.9571576118469238,0.4743236303329468,-2.2055957317352295,0.30310994386672974,-0.8779352307319641,0.5436415672302246,-1.4349995851516724,0.6732544302940369,-1.771472692489624,0.7695609331130981,-2.0141422748565674,0.5539384484291077,-0.7687358260154724,0.8113100528717041,-1.14779531955719,0.9343649744987488,-1.3697551488876343,1.0310087203979492,-1.601341962814331,1.3426728248596191,2.26900053024292,2.2560222148895264,2.1561522483825684,1.9045406579971313
paper,-0.3354431390762329,-0.41126319766044617,-0.47449541091918945,-0.6270431280136108,-0.5649210214614868,-0.792367160320282,-0.6256195306777954,-0.9242027401924133,-0.32455572485923767,-1.0593496561050415,-0.4217444360256195,-1.571923851966858,-0.44155293703079224,-1.9455608129501343,-0.4262984097003937,-2.211653232574463,-4.472053305448753e-08,-1.0,0.20053116977214813,-1.634597659111023,0.3741564452648163,-2.014920473098755,0.5057103037834167,-2.2739663124084473,0.29830172657966614,-0.8745521903038025,0.5557584762573242,-1.4436209201812744,0.7372956275939941,-1.7920128107070923,0.8746609091758728,-2.0556397438049316,0.5644010901451111,-0.7541935443878174,0.8737103343009949,-1.1490870714187622,1.068420171737671,-1.3524200916290283,1.2032774686813354,-1.5488917827606201,1.1160423755645752,2.2523632049560547,2.3295204639434814,2.2339844703674316,1.9613624811172485
paper,-0.37789368629455566,-0.43678078055381775,-0.5226855874061584,-0.7658241987228394,-0.623486340045929,-1.0558967590332031,-0.7952287197113037,-1.2544715404510498,-0.3170086741447449,-1.0077009201049805,-0.2651470899581909,-1.4023357629776,-0.22751012444496155,-1.6193389892578125,-0.19213232398033142,-1.7334450483322144,4.8383299144916236e-08,-0.9999999403953552,0.06809117645025253,-1.5144872665405273,0.10300222039222717,-1.823320984840393,0.1365857720375061,-2.0064585208892822,0.29754412174224854,-0.9300135970115662,0.38846397399902344,-1.4521600008010864,0.40884098410606384,-1.7891533374786377,0.41638076305389404,-2.019408702850342,0.5438606142997742,-0.8497740030288696,0.6932191848754883,-1.2519947290420532,0.775613009929657,-1.5262376070022583,0.8381756544113159,-1.750137209892273,1.4852904081344604,1.7440603971481323,2.0111021995544434,2.0618884563446045,1.9404945373535156
paper,-0.4253351390361786,-0.46621444821357727,-0.5574123859405518,-0.8240994215011597,-0.5778779983520508,-1.1446919441223145,-0.6305060386657715,-1.4788521528244019,-0.3255664110183716,-1.0458555221557617,-0.35121089220046997,-1.5452237129211426,-0.38295501470565796,-1.9564909934997559,-0.3759746551513672,-2.2651443481445312,4.285286792082843e-08,-0.9999999403953552,0.022202376276254654,-1.5815887451171875,0.04302765056490898,-2.009958505630493,0.05901993438601494,-2.3389389514923096,0.30008554458618164,-0.915740966796875,0.41591376066207886,-1.4316235780715942,0.46911755204200745,-1.8490016460418701,0.5271791815757751,-2.1151154041290283,0.5500105619430542,-0.8285635709762573,0.7603857517242432,-1.1823418140411377,0.8505392670631409,-1.4482121467590332,0.9304924607276917,-1.6696088314056396,1.6076509952545166,2.2961349487304688,2.3396835327148438,2.179823637008667,1.9113894701004028
paper,-0.4615296423435211,-0.4768882095813751,-0.5788449645042419,-0.8550670742988586,-0.5986925959587097,-1.1947029829025269,-0.6406589150428772,-1.5561439990997314,-0.33694151043891907,-1.03778874874115,-0.3190964162349701,-1.5601201057434082,-0.30803182721138,-1.98589289188385,-0.27398601174354553,-2.3023879528045654,-1.4860116692716474e-08,-1.0,0.01767232082784176,-1.591653823852539,0.02598525770008564,-2.0522475242614746,0.019468380138278008,-2.405829906463623,0.2986348569393158,-0.9206279516220093,0.3839081823825836,-1.4476407766342163,0.4152407646179199,-1.8578827381134033,0.44663819670677185,-2.1380579471588135,0.5408616662025452,-0.8518242239952087,0.7277534604072571,-1.2049496173858643,0.8001322150230408,-1.471091866493225,0.8610383868217468,-1.7070854902267456,1.6828629970550537,2.3186330795288086,2.4059088230133057,2.184211015701294,1.9119434356689453
paper,-0.4572032392024994,-0.2347528636455536,-0.6876747608184814,-0.4977012872695923,-0.8900455236434937,-0.7154694199562073,-1.065901756286621,-0.8548927307128906,-0.3579602539539337,-1.0219076871871948,-0.3457675576210022,-1.6727920770645142,-0.3147673010826111,-2.064861536026001,-0.2640558183193207,-2.353104829788208,-5.2624617552510244e-08,-1.0,0.15978839993476868,-1.6974860429763794,0.2595343291759491,-2.104128837585449,0.3289782702922821,-2.3792307376861572,0.324954628944397,-0.9003717303276062,0.5260343551635742,-1.4921187162399292,0.6247785687446594,-1.8553279638290405,0.6937974691390991,-2.1070594787597656,0.5708923935890198,-0.7483948469161987,0.7979497313499451,-1.1432113647460938,0.9231722354888916,-1.3843210935592651,1.0152537822723389,-1.5905815362930298,1.366377830505371,2.3678741455078125,2.401866912841797,2.2183449268341064,1.8869789838790894
paper,-0.33415648341178894,-0.3965775966644287,-0.4400729238986969,-0.7115489840507507,-0.4908386170864105,-0.9734535217285156,-0.5783039927482605,-1.1678223609924316,-0.312519371509552,-1.035695195198059,-0.22088702023029327,-1.3829421997070312,-0.15518221259117126,-1.5572590827941895,-0.10400167107582092,-1.6416759490966797,-1.6488403975500887e-09,-1.0,0.10758133232593536,-1.4728307723999023,0.1761193573474884,-1.7607008218765259,0.2155313938856125,-1.9515316486358643,0.2905835807323456,-0.9048018455505371,0.3905453383922577,-1.4073445796966553,0.412969708442688,-1.7320455312728882,0.4164709448814392,-1.9770002365112305,0.5538663268089294,-0.8046656847000122,0.6880638003349304,-1.1934170722961426,0.7542349696159363,-1.4636738300323486,0.8051174283027649,-1.682231068611145,1.3031671047210693,1.644966959953308,1.96339750289917,2.020390510559082,1.8649705648422241
